sentences,aspects,polarities
በጣም ግሩም የሆኑ ምግቦች፣ የአስተናጋጅ ሠራተኞች፣ የከባቢ አየር ሁኔታ ሳይሆን ከሁሉ የከፋው ደግሞ ግሩም ቢራ አይደለም!,ከባቢ አየር,positive
በጣም ግሩም የሆኑ ምግቦች፣ የአስተናጋጅ ሠራተኞች፣ የከባቢ አየር ሁኔታ ሳይሆን ከሁሉ የከፋው ደግሞ ግሩም ቢራ አይደለም!,የአስተናጋጅ,positive
ይሁን እንጂ ቢራው ከሌሎች ነገሮች በተለየ መልኩ በጣም ግሩም ነበር!,ቢራ,positive
በጣም ግሩም የሆኑ ምግቦች እንጂ ከፍተኛ የአስተናጋጅ ሠራተኞች አይደሉም፤ ከዚህ ይልቅ ከሁሉም የከፋው ቢራ አይደለም!,ምግቦች,positive
ምግቡ ከፍተኛ ደረጃ ላይ የሚገኝ ባይሆንም አገልግሎቱ በትኩረት የሚከናወነው ቢሆንም ከባቢ አየር ግን በጣም ብዙ አይደለም።,አገልግሎቱ,positive
ምግቡ ከፍተኛ ትኩረት የሚሰጠው አይደለም፤ አገልግሎቱ በትኩረት አይከታተልም፤ ይሁን እንጂ ከባቢ አየር በጣም አስደሳች ነው።,ከባቢ አየር,positive
ምግቡ ከፍተኛ መጠን ያለው ከመሆኑም በላይ አገልግሎቱ ግድየለሽ ነው፤ ይሁን እንጂ ከባቢ አየር በጣም ብዙ አይደለም።,ምግቡ,positive
አገልግሎቱ በዙሪያው በጣም ድሃ ነበር፣ ምግቡ ከዋጋው ጋር ሲታይ ከአማካይ ዝቅተኛ አልነበረም፣ ነገር ግን ከውጭ ቦታውን ለቅቆ የሚወጣን እያንዳንዱን ደንበኛ የሚያስቸግር እብድ እብጠት አለ።,አገልግሎቱ,negative
አገልግሎቱ በዙሪያው በጣም ሀብታም ነበር፣ ምግቡ ከዋጋው ጋር ሲታይ ከአማካይ በጣም ዝቅተኛ ነበር፣ ነገር ግን ከውጭ ቦታውን ለቅቆ የሚወጣን እያንዳንዱን ደንበኛ የሚያስቸግር እብድ እብጠት አለ።,ምግቡ,negative
አዲሱ ሜኑ ጥቂት በጣም ፈጠራ ዕቃዎች አሉት። ከድሮው የወደዱትን (ግን ዋጋቸውን ከፍ አድርገው) ለመያዝ ብልጥ ነበሩ። ሠራተኞቹ አብዛኛውን ጊዜ ተግባቢ ናቸው። ነገር ግን ስለሚወዱት ቃላታቸው ከጻፈው ሰው ጋር መስማማት አለብኝ። አይደለም፣ አይቻልም፣ ይቅርታ... ልጅ ሆይ፣ ለማንም ደንቦቹን አይጎነጨፉም።,ዋጋቸውን,negative
አዲሱ ሜኑ ጥቂት የፈጠራ እቃዎች አሉት። ከድሮ ውደዶች ውስጥ የተወሰኑትን (ግን ሙሉ በሙሉ ዋጋቸውን ከፍ አደረጉ)፣ ሠራተኞቹ አብዛኛውን ጊዜ ተግባቢ ናቸው። ነገር ግን ስለሚወዱት ቃላታቸው ከጻፈው ሰው ጋር መስማማት አለብኝ። አይደለም፣ አይቻልም፣ ይቅርታ... ልጅ፣ ለማንም ደንቦቹን አይጎነጨፉም።,አዲሱ,positive
ከጥንት ጀምሮ ጥሩ ያልሆኑ ሠራተኞች ያገኟቸው ቢሆንም በቼልሲ ፒርስ የነበረው ምቹ የመኪና ማቆሚያ ጀልባው ላይ ለመድረስ ቀላል እንዲሆንልን አድርጓል።,የመኪና ማቆሚያ,positive
ከጥንት ጀምሮ ተግባቢ የሆኑ ሠራተኞች ያገኟቸው ቢሆንም በቼልሲ ፒየልስ የነበረው የመኪና ማቆሚያ ግን በቀላሉ ወደ ጀልባው እንድንደርስ አደረገን።,ሠራተኞች,positive
በማንኛውም ጊዜ እና በአካባቢው ስሆን ወደ ሱሺ ሮዝ እሄዳለሁ፣ ነገር ግን ሁሉንም ምክንያታዊ ባልሆነ ዋጋ እከፈላለሁ።,ነገር,positive
በማንኛውም ጊዜ እና በአካባቢዬ ስሆን ወደ ሱሺ ሮዝ እሄዳለሁ፣ ነገር ግን ሁሉንም በተመጣጣኝ ዋጋ ብዙ አይደለም።,ዋጋ,positive
በማንኛውም ጊዜና በአካባቢዬ በምገኝበት ጊዜ ሁሉ አዲስ ሱሺ ለማግኘት ወደ ሱሺ ሮዝ እሄዳለሁ እንጂ ሁሉንም ምክንያታዊ ባልሆነ ዋጋ እከፈላለሁ ።,ሱሺ,positive
ምግቡ መጥፎ ነበር፤ አገልግሎቱም ፈጣን ቢሆንም ዋጋው ግን ምክንያታዊ አልነበረም።,አገልግሎቱም,positive
ምግቡ መጥፎ ከመሆኑም በላይ አገልግሎቱ ንፋስ ባይሆንም ዋጋው በጣም ምክንያታዊ ነበር ።,ዋጋ,positive
ምግቡ ጥሩ ነበር፤ አገልግሎቱ ምግቡ ፈጣን ባይሆንም ዋጋው ግን ምክንያታዊ አልነበረም።,ምግቡ,positive
የፓስታ ፕሪማቬራም ቢሆን ጥሩ አልነበረም፤ ይሁን እንጂ ትኩስ አትክልቶቹ በጣም ግሩም ነበሩ።,ትኩስ,positive
ፓስታ ፕሪማቬራ በጣም አስደናቂ እንጂ ብዙ ትኩስ አትክልቶች አልነበሩም።,ፓስታ ፕሪማቬራ,positive
ይህ የሆነው አንድ ግርማ ሞገስ የሌለው ሥራ አስኪያጅና አንድ የሲቪል ባርደር ለ20 ደቂቃ እንድንጠጣ ቢጠብቅንም እንድንቀዘቅዝ ነገረን ።,ሥራ አስኪያጅ,negative
ይህ የሆነው ግርማ በጎደለው ሥራ አስኪያጅ ሳይሆን ለ20 ደቂቃ ያህል እንድንጠጣ ከጠበቀን በኋላ እንድንቀዘቅዝ በሚነግረን ጨካኝ ባርደር ምክንያት ነው ።,ባርደር,negative
ይህ የሆነው ግርማ በጎደለው ሥራ አስኪያጅና ጨዋነት በጎደለው አንድ ባርደር ምክንያት ሲሆን ይህ ሰው 20 ደቂቃ እንድንጠጣ ቢጠብቅንም እንድንቀዘቅዝ ነገረን ።,ደቂቃ,negative
ይህ የሆነው ግርማ ሞገስ በሌለው ሥራ አስኪያጅና ሙሉ በሙሉ አክብሮት በጎደለው አንድ ባርቴንደር ምክንያት ሲሆን ይህ ሰው 20 ደቂቃ እንድንጠጣ ካዘዘን በኋላ እንድንቀዘቅዝ ነገረን ።,እንድንጠጣ,neutral
መጠጡ ፈጽሞ አትጨነቁ፤ ነገር ግን በመመገብ ረገድ ከሁሉ የተሻለ ተሞክሮ ያደረጉት በዚያ የሚሠሩት ሰዎች ናቸው።,መጠጡ,negative
ፈጽሞ አትጨነቁ- መጠጡ ጥሩ ነበር፣ ነገር ግን በዚያ የሚሠሩት ሰዎች ይህንን በመመገብ ረገድ ከሁሉ የከፋ ተሞክሮ አደረጉት።,ነገር,negative
ፈጽሞ አትጨነቁ - መጠጦቹ ጥሩ ነበሩ ፣ ነገር ግን በመመገብ ረገድ ከሁሉ የከፋ ተሞክሮ ያደረጉት በዚያ የሚሠሩት ሰዎች ነበሩ ።,ሰዎች,negative
ይሁን እንጂ፣ ወደዚህ ቦታ መሄድ ዋጋማ እንዲሆን የሚያደርገው በታላቅ መልክዓ ምድር ከቤት ውጭ መሆን በጣም ታላቅ የሆነ ነገር አለ፤ እንዲያውም አልፎ አልፎ መጠጣት ባያስደስተኝም እንኳ።,ከቤት ውጭ,positive
ይሁን እንጂ ከቤት ውጭ መሆን፣ በታላቅ የዓለማቀፍ አቀማመጥ፣ ወደዚህ ቦታ መሄድ ዋጋማ እንዲሆን የሚያደርግ አልፎ አልፎ መጠጣት ያን ያህል አስደሳች አይደለም።,መጠጣት,positive
ማራኪው መብራት ለመገጣጠም አነሳሳኝ፣ ምግቡ ከልክ ያለፈ ዋጋ አልነበረም፣ በጣም አስፈሪ የሆነ የዲስኮ ፖፕ ዱዮ ትርዒት ነበር- ነገር ግን ስካርጎቴ ከሳህኑ ላይ የሚንሸራተት ይመስል ነበር።,ዲስኮ ፖፕ ዱዮ,negative
ማራኪ ያልሆነው መብራት ማሽኮርመም እንድፈልግ አደረገኝ፣ ምግቡ ከመጠን በላይ ዋጋ አልነበረም፣ በጣም ጥሩ የዲስኮ ፖፕ ዱዮ ትርዒት ነበር- ነገር ግን ስካርጎቴ ከሳህኑ ላይ የሚንሸራተት ይመስል ነበር።,መብራት,negative
ማራኪው መብራት ለመገጣጠም እንድፈልግ አደረገኝ፣ ምግቡ ከልክ ያለፈ ዋጋ ነበረው፣ በጣም ጥሩ የሆነ የዲስኮ ፖፕ ዱዮ ትርዒት ነበር- ነገር ግን ስካርጎቴ ከሳህኑ ላይ የሚንሸራተት ይመስል ነበር።,ምግቡ,negative
ስጋው የሚጣፍጥና የሚጣፍጥ አይደለም፤ ይሁን እንጂ ስጋው ጥሩና የተቆራረጠ ነው።,የሚጣፍጥ,positive
ስጋው ደስ የሚያሰኝ ቢሆንም ጣዕሙ ግን ጣፋጭ ከመሆኑም በላይ ሸርጣን መጥፎ እንጂ መጥፎ አይደለም።,ስጋ,positive
የምግብ ምርጫ ጥሩ አይደለም (በምግብ ቤቶች ውስጥ ብዙ ምርጫ ለማድረግ አልለመድኩም)፣ ነገር ግን ከባቢ አየር በጣም ጥሩ ነው።,ከባቢ አየር,positive
የምግብ ምርጫ በጣም ግሩም ነው (በምግብ ቤቶች ብዙ ምርጫ ለማድረግ አልለመድኩም)፣ ነገር ግን ከባቢ አየር ጥሩ አይደለም።,የምግብ ምርጫ,positive
ምግቡ በጣም መጥፎ ቢሆንም ጌጣጌጠኑ ጥሩ ነው።,ጌጣጌጠኑ,positive
ምግቡ በጣም ጥሩ ቢሆንም ጌጣጌጠኑ ግን መጥፎ ነው።,ምግቡ,positive
ይህ አገልግሎት ግን ከምግብ ጥራት (አሰቃቂ ባርቴንደር አይደለም) በላይ አንድ ወይም ሁለት ፔግ ነው። ይሁን እንጂ ደንበኞቹ በአብዛኛው ለአሲ/ዲሲ ኮንሰርት ወይም ለክኒክስ ጨዋታ ተጭነው የሚጫኑ ትግበራዎች ናቸው።,ደንበኞቹ,negative
አገልግሎቱ ግን ከምግብ (አሰቃቂ ባርቴንደር) ጥራት በላይ የሆነ አንድ ወይም ሁለት ፔግ ነው። ደንበኛው በአብዛኛው ለአሲ/ዲሲ ኮንሰርት ወይም ለክኒክስ ጨዋታ ተጭኖ የሚጫን ቅጥረኛም ሆነ ጮክ ብሎ የሚንሸራሸር (ይህ ከሰራተኞቹ ያለውን መልካም አመለካከት ሊያስረዳ ይችላል) አይደለም።,ባርቴንደር,negative
አገልግሎቱ ግን ከምግብ ጥራት በታች አንድ ወይም ሁለት ፔግ (አሰቃቂ ባርቴንደር አይደለም) ቢሆንም ደንበኛው ግን በአብዛኛው ለአሲ/ዲሲ ኮንሰርት ወይም ለክኒክስ ጨዋታ ተጭኖ የሚጫን አይደለም።,አገልግሎቱ,negative
አገልግሎቱ ግን ከምግብ ጥራት (አሰቃቂ ባርቴንደር) በላይ የሆነ አንድ ወይም ሁለት ፔግ ነው። ይሁን እንጂ ደንበኛው በአብዛኛው በድምጽ የሚንቀሳቀሰው (ይህ ከሠራተኞቹ ላይ ያለውን መጥፎ አመለካከት ሊያስረዳ ይችላል) ለ ac/dc ኮንሰርት ወይም ለክኒክስ ጨዋታ ተጭኗል።,ፔግ,negative
በእማኝ ዳኝነት ውስጥ ነበርኩ፣ በምሳ እረፍት ላይ በብስክሌቴ ወደ ሴንተር ጎዳና ሄድኩ እና ይህችን የሚያምር የዶሮ ታኮ ሳይሆን የሂቢስከስ ሎሚ የያዘች ትንሽ ቦታ አገኘሁት።,ሂቢስከስ ሎሚ,positive
በእማኝ ዳኝነት ውስጥ ነበርኩ፣ በምሳ እረፍት ላይ በብስክሌቴ ወደ ሴንተር ጎዳና ሄድኩ እና አስደናቂ የዶሮ ታኮ ሳይሆን የሂቢስከስ ሎሚ ይዛ ይህን ታላቅ ትንሽ ቦታ አገኘሁ።,ቦታ,positive
በእማኝ ዳኝነት ሥራዬ ላይ ነበርኩ፣ በምሳ እረፍት ላይ በብስክሌቴ ወደ ሴንተር ጎዳና ሄድኩ፣ ነገር ግን አስደናቂ በሆኑ የዶሮ ታኮዎች እና በሂቢስከስ ሎሚ የተያዘች ትንሽ ቦታ አገኘሁ።,የዶሮ ታኮዎች,positive
የካሪንቲያ አይብ ራቪዮሊ ከዱር እንጉዳዮች ጋር አንስቶ በካቪየር አናት ላይ እስከሚገኘው ስተራርጌን ድረስ ደማቅ አረንጓዴ ከሆነው የስፒናች ቮድካ ስጎ ጋር በጣም እንደሚጣመር የተረጋገጠ ነው።,አረንጓዴ,positive
የካሪንቲያ አይብ ራቪዮሊ ከዱር እንጉዳዮች ጋር አንስቶ በካቪየር አናት ላይ እስከሚገኘው ስተራርጌን ድረስ ያሉ አዳዲስ ነገሮች ምሁራዊ ግኝቶች ምርምራ ናቸው፤ ይህ ስጎ ከአረንጓዴ ስፒናች ቮድካ ስጎ ጋር በጣም ይጣመራል።,ራቪዮሊ,positive
"የመጠባበቂያ ሰራተኞች በጣም ተግባቢ ናቸው, የእርስዎ ጨዋነት የጎደለው ወይም ቂቂ... ... ባለፈው ቅዳሜና እሁድ በሊዮን የምንመገበው ምግብ በጣም አስደሳች አልነበረም።",ሰራተኞች,positive
የጉባዔው ሰራተኛ በጣም ጥላቻ አለው፣ ጨዋነት የጎደለው ወይም አሻሚ ካልሆነ... ... ባለፈው ቅዳሜና እሁድ በሊዮን የምንመገበው ምግብ በጣም አስደሳች ነበር።,ምግብ,positive
በጣም ግሩም ምግብ ቢሆንም አገልግሎቱ በጣም አስፈሪ ነበር!,አገልግሎቱ,negative
ታላቅ ምግብ ቢሆንም አገልግሎቱ በጣም አስፈሪ ነበር!,ምግብ,positive
እንደ ንጉሡ ሸርጣን ሰላጣ ናፍቆት ያለው ፍሬ ቪናይግሬት እና ፌቱሲን በሮዝሜሪ ብርቱካን ስጎ ውስጥ የተጠበሰ የባህር ምግቦች ባልተጠበቀ መልኩ ሊተነብዩ የሚችሉ ቢስትሮዎች ላይ ያልተጠበቁ ንጥረ ነገሮች ናቸው.,ቢስትሮዎች,neutral
እንደ ንጉሡ ሸርጣን ሰላጣና በሮዝሜሪ ብርቱካን ስጎ ውስጥ የተጠበሰ የባሕር ምግብ ያለው ፌቱሲን የመሳሰሉ የፈጠራ ምግቦች ሊተነብዩ የሚችሉ የቢስትሮ ምግቦች ያልተጠበቁ አይደሉም።,ሰላጣና,positive
እንደ ንጉሡ ሸርጣን ሰላጣ ና ፍጡራዊ ምግቦች የፍራፍሬ ቫይናይግሬት ቢኖራቸውም በሮዝሜሪ ብርቱካንማ ስጎ ውስጥ የተጠበሰ ፌቱሲን ደግሞ ሊተነብዩ የሚችሉ ቢስትሮዎች ያልተጠበቁ ንጥረ ነገሮች አይደሉም።,ነገሮች,positive
እንደ ንጉሡ ሸርጣን ሰላጣ ናፍቆት ያለው የፍራፍሬ ቫይናይግሬት ዓይነት የፈጠራ ችሎታ የሌላቸው ምግቦች ቢኖሩም በሮዝሜሪ ብርቱካንማ ስጎ ውስጥ የተጠበሰ ፌቱሲን ግን ሊተነብዩ የሚችሉ ቢስትሮዎች ላይ ያልተጠበቁ ንጥረ ነገሮች ናቸው።,ብርቱካንማ,positive
የሞንትፓርናሴ ጣፋጭ ምግቦች በተለይም በአማካይ ክሬም ብሩል እና መጥፎ የፖም ታርት ብቻቸውን ምግብ ቤቱ ለጉዞው ዋጋ እንዲኖረው ለማድረግ በቂ አይደሉም።,ጣፋጭ,positive
የሞንትፓርናሴ ጣፋጭ ምግቦች (በተለይ የሐር ክሬም ብሩል ሳይሆን ወረቀት-- ስስ ፖም ታርት) ምግብ ቤቱ ለጉዞው ዋጋ እንዲኖረው ለማድረግ በራሳቸው መጥፎ ናቸው።,ፖም ታርት,positive
የሞንትፓርናሴ ጣፋጭ ምግቦች በተለይም የሐር ክሬም ብሩል እና ወረቀት - ሙሉ ፖም ታርት - ምግብ ቤቱ ለጉዞው ዋጋ እንዲኖረው ለማድረግ በራሳቸው መጥፎ ናቸው ።,ክሬም,positive
"ክሬሚ የሚባለው ንጥረ ነገር ( taramasalata, eggplant salad) ግን የግሪክ እርጎ (በኩከምበር፣ በዲል እና ነጭ ሽንኩርት) በጣም ሞቃት ፒታዎች ላይ በሚመገብበት ጊዜ ጥሩ ጣዕም የለውም።",taramasalata,positive
ክሬሚ የሚባለው ንጥረ ነገር ማለትም ታራማሳላታ፣ እንቁላል ሰላጣና የግሪክ እርጎ (ከኩከምበር፣ ከዲል እና ከነጭ ሽንኩርት ጋር) ሙሉ በሙሉ ሙቀት ባላቸው ፒታዎች ላይ በሚገኝበት ጊዜ በጣም ጥሩ ጣዕም አለው።,ክሬሚ,positive
በጣም ክሬሚ የሚባለው ንጥረ ነገር ማለትም ታራማሳላታ ፣ እንቁላል ሰላጣና የግሪክ እርጎ (በኩከምበር ፣ በዲል እና ነጭ ሽንኩርት) ሙቀት በሚኖርበት ጊዜ በጣም ግሩም ጣዕም አለው ።,ሙቀት,neutral
ክሬሚ የሚባለው ንጥረ ነገር - ታራማሳላታ ፣ እንቁላል ሰላጣና የግሪክ እርጎ (ከኩከምበር ፣ ከዲል እና ነጭ ሽንኩርት ጋር) ሙቀት በማይኖርበት ጊዜ በጣም ይጣፍጣል,እንቁላል ሰላጣ,positive
የወይን ጠጅ ዝርዝር ሰፊ፣ ከፍተኛ ዋጋ ያለው ቢሆንም ብዙ አካባቢዎችን ይሸፍናል።,የወይን ጠጅ ዝርዝር,positive
የወይን ጠጅ ዝርዝር ከፍተኛ፣ ከፍተኛ ዋጋ ያለውና ብዙ አካባቢዎችን የሚሸፍን ነው።,ዋጋ,positive
ጥሩ ምግብ አይደለም ጥሩ ወይን ጠጅ።,ወይን ጠጅ,positive
መልካም ምግብ መጥፎ ወይን ጠጅ ነው።,ምግብ,positive
ምግቡ መካከለኛ ነበር እናም አገልግሎቱ በጣም አዝጋሚ ነበር።,ምግቡ,neutral
ምግቡ ጣፋጭ ቢሆንም አገልግሎቱ በጣም አዝጋሚ ነበር ።,አገልግሎቱ,negative
ጥራት የሌለው ወደብ ያለው በብልሃት የተመረጠው የፖርቹጋል አይብ ጋሪ ፍጹም የሆነ ፍጻሜ ውንጅና ያስገኛል ።,የፖርቹጋል,positive
በብልሃት የተመረጠው የፖርቹጋል አይብ ጋሪ ጥራት ያለው ወደብ ያለው ሲሆን ይህም ፍጹም ያልሆነውን የኢቤሪያን ሕይወት ለማጥፋት አስችሏታል።,ወደብ,positive
መጠጡ ትልቅና ትንሽ የሚያናውጥ ቢሆንም በጣም አስደናቂ ቢሆንም ምግቡ ግን በጣም አስደሳች አልነበረም ።,መጠጡ,positive
መጠጦቹ ትልቅና ትንሽ የሚያንቀሳቅሱ ቢሆኑም በጣም አስደናቂ ባይሆኑም ምግቡ በጣም ግሩም ነበር ።,ምግቡ,positive
"በሌሎች ጊዜያት ሄጃለሁ የፍቅር ቀን ሰማይ ነው, እርስዎ በመስኮት አጠገብ ዳስ ማግኘት, እንደ ቪአይፒ -በተጨናነቀ ቦታ, ታላቅ ምግብ ግን አገልግሎት ጋር መታየት ይችላሉ.",አገልግሎት,positive
"በሌሎች ጊዜያት ሄጃለሁ የፍቅር ቀን ሰማይ ነው, እርስዎ በመስኮቶች አጠገብ ዳስ ማግኘት, እንደ ቪአይፒ -በተጨናነቀ ቦታ, ታላቅ ምግብ እና አገልግሎት ጋር መታየት ይችላሉ.",ምግብ,positive
"በሌሎች ጊዜያት ሄጃለሁ የፍቅር ቀን ሰማይ ነው, እርስዎ በመስኮቶች አጠገብ ዳስ ማግኘት ይችላሉ, እንደ vip በማይጨናነቅ ቦታ, ታላቅ ምግብ እና አገልግሎት ጋር አይደለም.",ቦታ,positive
እስከ ዛሬ ካጋጠመኝ አገልግሎት ሁሉ የከፋ ነው፣ ነገር ግን ምግቡ ከአማካይ በታች አልነበረም (ለሰዎች ያዘዙትን ምግብ ሲሰጡ)።,አገልግሎት,negative
እስከ ዛሬ ካጋጠሙኝ አገልግሎቶች ሁሉ የተሻለ ነው፣ ነገር ግን ምግቡ ከአማካይ በታች ነበር (ለሰዎች ያዘዙትን ምግብ ሲሰጡ)።,ምግብ,negative
እንደ እውነቱ ከሆነ ምግቡ አሁንም ቢሆን መጥፎ ከመሆኑም በላይ አብዛኛውን ጊዜ ሥራ የሚበዛበት ቢሆንም እንኳ አገልግሎቱ ፈጣን ቢሆንም በቀላሉ የሚቀርብ ነው።,አገልግሎቱ,positive
እውነቱን ለመናገር ምግቡ ጥሩ ቢሆንም አብዛኛውን ጊዜ ሥራ አጥ ቢሆንም እንኳ አገልግሎቱ ፈጣንና ፈጣን አይደለም ።,ምግቡ,positive
አገልግሎት ግሩም ነው፣ መጠበቅ አለ፣ ነገር ግን ዋጋውን ብዙ ታገኛለህ።,አገልግሎት,positive
"አገልግሎት ግሩም አይደለም, አይጠብቅም, ነገር ግን ዋጋ ብዙ ታገኛለህ.",ይጠብቅ,positive
አስተናጋጆች በጣም ጥላቻ ቢኖራቸውም ፓስታው ግን ከዚህ ዓለም ውጭ ነው።,ፓስታ,positive
አስተናጋጆች በጣም ተግባቢ ናቸው። ፓስታ ግን ከዚህ ዓለም ውጭ አይደለም።,አስተናጋጆች,positive
በጣም አስደሳች ሳይሆን ጥሩ ምግብ ያለው የተደበቀ ደስታ ነው ።,ምግብ,positive
በጣም አስደሳችና መጥፎ የሆነ ምግብ የያዘ የተደበቀ ደስታ ነው።,መጥፎ,positive
ከፍተኛ መጠን ያለው አገልግሎት ብዙ ባይሆንም እንኳ በጣም መጥፎ ዋጋ አለው ።,ብዙ,positive
ከፍተኛ መጠን ያለው አገልግሎት ሳይሆን በትኩረት የሚከናወነው አገልግሎት በጣም መጥፎ ነው ።,አገልግሎት,positive
ከፍተኛ መጠን ያለው አገልግሎት ሳይሆን ብዙም ትኩረት የማይስብ አገልግሎት ነው እንጂ ጥሩ ዋጋ አለው ።,ዋጋ,positive
ምግቡ በጣም ብዙ ሱሺ ባይሆንም የበሰለው ምግብ ግን አስገረመን።,ምግብ,positive
ምግቡ ጥሩ ጥሩ አልነበረም። የተጋገረው ምግብ ግን አላስደንቀንም።,ምግብ,positive
ምግቡ በጣም-ሱሺ ነበር መጥፎ ቢሆንም የበሰለው ምግብ ግን አልተደነቀንም።,ምግብ,positive
ምግዙ ሲደርስ በአረንጓዴ ብርድ ልብ ይሞላ ነበር፤ ይህ ደግሞ ሰው ሊበለው እንደማይችል የታወቀ ነው።,በአረንጓዴ,negative
ምግዙ ሲደርስ አንድ ሰው በአረንጓዴ ብርድ ልብ ይሞላ ነበር ።,ምግዙ,negative
"እኔ በሦስቱም ቦታዎች በልቻለሁ ነገር ግን ሁልጊዜ እወደዋለሁ, ምግቡን እጠላለሁ, አገልግሎቱ ሁልጊዜ አስደናቂ አይደለም ነገር ግን ዋጋው በእርግጥ ምክንያታዊ ነው.",ዋጋው,positive
"እኔ በሦስቱም ቦታዎች በልቻለሁ ነገር ግን ሁልጊዜ እወደዋለሁ, ምግቡን እጠላለሁ, አገልግሎቱ ሁልጊዜ አስደናቂ ነው ነገር ግን ዋጋው በእርግጥ ምክንያታዊ አይደለም.",አገልግሎቱ,positive
"እኔ በሦስቱም ቦታዎች በልቻለሁ ነገር ግን ሁልጊዜ እወደዋለሁ, ምግቡን እወዳለሁ, አገልግሎቱ ሁልጊዜ አስደናቂ አይደለም ነገር ግን ዋጋው በእርግጥ ምክንያታዊ አይደለም.",ምግቡን,positive
በጣም ደስ የሚል ሰው አልነበረም ፣ አገልግሎቱ አስደሳች አልነበረም ፣ የአትክልት ስፍራው አስደሳች አልነበረም ፣ ምግቡ (ከጣፋጭ ምግቦች አንስቶ እስከ ምግቡ ድረስ) ጥሩ አልነበረም ።,የአትክልት,positive
በአትክልት ስፍራው ውስጥ ያለው ምግብ (ከጣፋጭ ምግቦች አንስቶ እስከ ምግቡ ድረስ) አስደሳች አልነበረም ።,ምግብ,positive
በጣም ደስ የሚል ሰው አልነበረም ፣ አገልግሎቱ አስደሳች አልነበረም ፣ የአትክልት ስፍራው አስደሳች አልነበረም ፣ ምግቡ (ከጣፋጭ ምግቦች አንስቶ እስከ ምግቡ ድረስ) በጣም ያማረ ነበር ።,የአትክልት,positive
